#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
H2BC9	TCF7L1	9606.ENSP00000479169	9606.ENSP00000282111	0	0	0	0	0	0	0.500	0	0.499
H2BC9	H3C12	9606.ENSP00000479169	9606.ENSP00000352252	0	0	0	0	0.267	0.183	0.400	0	0.609
H2BC9	H3C3	9606.ENSP00000479169	9606.ENSP00000484658	0	0	0	0	0.354	0.183	0	0	0.450
H3C12	H4C6	9606.ENSP00000352252	9606.ENSP00000244537	0	0	0	0	0.788	0.989	0.800	0	0.999
H3C12	LEF1	9606.ENSP00000352252	9606.ENSP00000265165	0	0	0	0	0	0	0.500	0	0.499
H3C12	PRDM16	9606.ENSP00000352252	9606.ENSP00000270722	0	0	0	0	0	0.099	0.400	0	0.436
H3C12	TCF7L1	9606.ENSP00000352252	9606.ENSP00000282111	0	0	0	0	0	0	0.500	0	0.499
H3C12	H3C3	9606.ENSP00000352252	9606.ENSP00000484658	0	0	0	0.985	0.183	0.900	0	0	0.914
H3C3	H4C6	9606.ENSP00000484658	9606.ENSP00000244537	0	0	0	0	0.331	0.915	0	0	0.941
H4C6	OIP5	9606.ENSP00000244537	9606.ENSP00000220514	0	0	0	0	0.063	0	0.500	0	0.511
H4C6	MND1	9606.ENSP00000244537	9606.ENSP00000240488	0	0	0	0	0.063	0	0.400	0	0.413
H4C6	KIF20A	9606.ENSP00000244537	9606.ENSP00000378356	0	0	0	0	0.056	0.510	0	0	0.517
H4C6	NEIL3	9606.ENSP00000244537	9606.ENSP00000264596	0	0	0	0	0.049	0	0.500	0	0.504
H4C6	KIF4A	9606.ENSP00000244537	9606.ENSP00000363524	0	0	0	0	0.044	0.510	0	0	0.511
H4C6	LMNB1	9606.ENSP00000244537	9606.ENSP00000261366	0	0	0	0	0.064	0.422	0	0	0.435
H4C6	LEF1	9606.ENSP00000244537	9606.ENSP00000265165	0	0	0	0	0.042	0	0.500	0	0.500
H4C6	TCF7L1	9606.ENSP00000244537	9606.ENSP00000282111	0	0	0	0	0	0	0.500	0	0.499
H4C6	TOP2A	9606.ENSP00000244537	9606.ENSP00000411532	0	0	0	0	0.049	0.630	0	0	0.633
H4C6	HJURP	9606.ENSP00000244537	9606.ENSP00000414109	0	0	0	0	0.049	0.966	0.500	0	0.982
HAMP	IGLL5	9606.ENSP00000471894	9606.ENSP00000431254	0	0	0	0	0	0.967	0	0	0.967
HAPLN2	KCNJ9	9606.ENSP00000255039	9606.ENSP00000357067	0	0	0	0	0.421	0	0	0	0.420
HBA1	HBQ1	9606.ENSP00000322421	9606.ENSP00000199708	0	0	0	0.960	0.255	0	0.540	0	0.642
HBA1	HBA2	9606.ENSP00000322421	9606.ENSP00000251595	0	0	0	0.985	0.999	0.900	0.900	0	0.999
HBA1	HBM	9606.ENSP00000322421	9606.ENSP00000349270	0	0	0	0.925	0.430	0	0.540	0	0.726
HBA1	HBB	9606.ENSP00000322421	9606.ENSP00000494175	0	0	0	0.897	0.999	0.973	0.720	0	0.999
HBA2	HBQ1	9606.ENSP00000251595	9606.ENSP00000199708	0	0	0	0.960	0.188	0.547	0.540	0	0.816
HBA2	HBM	9606.ENSP00000251595	9606.ENSP00000349270	0	0	0	0.925	0.213	0	0.540	0	0.622
HBA2	HBB	9606.ENSP00000251595	9606.ENSP00000494175	0	0	0	0.897	0.686	0.998	0.900	0	0.999
HBB	HBQ1	9606.ENSP00000494175	9606.ENSP00000199708	0	0	0	0.863	0.257	0.774	0.540	0	0.916
HBB	HBM	9606.ENSP00000494175	9606.ENSP00000349270	0	0	0	0.840	0.399	0.761	0.540	0	0.928
HBM	HBQ1	9606.ENSP00000349270	9606.ENSP00000199708	0	0	0	0.890	0.777	0	0.540	0	0.893
HBM	HEMGN	9606.ENSP00000349270	9606.ENSP00000259456	0	0	0	0	0.665	0	0	0	0.665
HBM	SLC4A1	9606.ENSP00000349270	9606.ENSP00000262418	0	0	0	0	0.772	0	0	0	0.772
HBQ1	SLC4A1	9606.ENSP00000199708	9606.ENSP00000262418	0	0	0	0	0.542	0	0	0	0.542
HEMGN	RHAG	9606.ENSP00000259456	9606.ENSP00000360217	0	0	0	0	0.433	0	0	0	0.433
HEMGN	SLC4A1	9606.ENSP00000259456	9606.ENSP00000262418	0	0	0	0	0.641	0	0	0	0.641
HJURP	OIP5	9606.ENSP00000414109	9606.ENSP00000220514	0	0	0	0	0.546	0.510	0.500	0	0.879
HJURP	MND1	9606.ENSP00000414109	9606.ENSP00000240488	0	0	0	0	0.464	0	0	0	0.464
HJURP	NCAPG	9606.ENSP00000414109	9606.ENSP00000251496	0	0	0	0	0.784	0	0	0	0.784
HJURP	NDC80	9606.ENSP00000414109	9606.ENSP00000261597	0	0	0	0	0.807	0	0	0	0.807
HJURP	KIF18A	9606.ENSP00000414109	9606.ENSP00000263181	0	0	0	0	0.494	0	0	0	0.494
HJURP	NEIL3	9606.ENSP00000414109	9606.ENSP00000264596	0	0	0	0	0.510	0	0	0	0.510
HJURP	SPC25	9606.ENSP00000414109	9606.ENSP00000282074	0	0	0	0	0.641	0	0	0	0.641
HJURP	MELK	9606.ENSP00000414109	9606.ENSP00000298048	0	0	0	0	0.798	0	0	0	0.798
HJURP	SHCBP1	9606.ENSP00000414109	9606.ENSP00000306473	0	0	0	0	0.481	0	0	0	0.481
HJURP	SKA3	9606.ENSP00000414109	9606.ENSP00000319417	0	0	0	0	0.491	0	0	0	0.491
HJURP	KIF15	9606.ENSP00000414109	9606.ENSP00000324020	0	0	0	0	0.808	0	0	0	0.808
HJURP	RRM2	9606.ENSP00000414109	9606.ENSP00000353770	0	0	0	0	0.706	0	0	0	0.706
HJURP	NEK2	9606.ENSP00000414109	9606.ENSP00000355966	0	0	0	0	0.742	0	0	0	0.742
HJURP	MKI67	9606.ENSP00000414109	9606.ENSP00000357643	0	0	0	0	0.839	0	0	0	0.839
HJURP	TTK	9606.ENSP00000414109	9606.ENSP00000358813	0	0	0	0	0.801	0	0	0	0.801
HJURP	KIF2C	9606.ENSP00000414109	9606.ENSP00000361298	0	0	0	0	0.830	0	0	0	0.830
HJURP	KIF4A	9606.ENSP00000414109	9606.ENSP00000363524	0	0	0	0	0.802	0	0	0	0.802
HJURP	HMMR	9606.ENSP00000414109	9606.ENSP00000377492	0	0	0	0	0.780	0	0	0	0.780
HJURP	KIF20A	9606.ENSP00000414109	9606.ENSP00000378356	0	0	0	0	0.858	0	0	0	0.858
HJURP	TOP2A	9606.ENSP00000414109	9606.ENSP00000411532	0	0	0	0	0.854	0	0	0	0.854
HJURP	UBE2T	9606.ENSP00000414109	9606.ENSP00000494957	0	0	0	0	0.402	0	0	0	0.402
HJURP	PBK	9606.ENSP00000414109	9606.ENSP00000428489	0	0	0	0	0.791	0	0	0	0.791
HJURP	NUSAP1	9606.ENSP00000414109	9606.ENSP00000499238	0	0	0	0	0.801	0	0	0	0.801
HLA-DOB	VPREB3	9606.ENSP00000496848	9606.ENSP00000248948	0	0	0	0	0.489	0.131	0	0	0.537
HLA-DOB	HLA-DQA1	9606.ENSP00000496848	9606.ENSP00000339398	0	0	0	0.622	0.293	0.400	0.650	0	0.838
HLA-DOB	HLA-DQA2	9606.ENSP00000496848	9606.ENSP00000364076	0	0	0	0.616	0.249	0.400	0.650	0	0.828
HLA-DOB	HLA-DRA	9606.ENSP00000496848	9606.ENSP00000378786	0	0	0	0.613	0.302	0.573	0.900	0	0.967
HLA-DOB	HLA-DPA1	9606.ENSP00000496848	9606.ENSP00000393566	0	0	0	0.632	0.221	0.191	0.900	0	0.931
HLA-DOB	HLA-DQB2	9606.ENSP00000496848	9606.ENSP00000396330	0	0	0	0.947	0.164	0	0.540	0	0.599
HLA-DOB	MS4A1	9606.ENSP00000496848	9606.ENSP00000433277	0	0	0	0	0.469	0	0	0	0.469
HLA-DPA1	HLA-DQA1	9606.ENSP00000393566	9606.ENSP00000339398	0	0	0	0.952	0.425	0	0.650	0	0.790
HLA-DPA1	HLA-DQA2	9606.ENSP00000393566	9606.ENSP00000364076	0	0	0	0.951	0.248	0	0.650	0	0.725
HLA-DPA1	HLA-DRA	9606.ENSP00000393566	9606.ENSP00000378786	0	0	0	0.956	0.999	0	0.900	0	0.999
HLA-DPA1	ITK	9606.ENSP00000393566	9606.ENSP00000398655	0	0	0	0	0.101	0	0.500	0	0.531
HLA-DPA1	PTPRC	9606.ENSP00000393566	9606.ENSP00000411355	0	0	0	0	0.262	0	0.400	0	0.538
HLA-DPA1	HLA-DQB2	9606.ENSP00000393566	9606.ENSP00000396330	0	0	0	0.650	0.289	0.191	0.540	0	0.712
HLA-DQA1	ITK	9606.ENSP00000339398	9606.ENSP00000398655	0	0	0	0	0.108	0	0.500	0	0.534
HLA-DQA1	PTPRC	9606.ENSP00000339398	9606.ENSP00000411355	0	0	0	0	0.204	0	0.400	0	0.502
HLA-DQA1	HLA-DQA2	9606.ENSP00000339398	9606.ENSP00000364076	0	0	0	0.983	0.202	0.174	0.650	0	0.749
HLA-DQA1	HLA-DRA	9606.ENSP00000339398	9606.ENSP00000378786	0	0	0	0.948	0.477	0.128	0.650	0	0.826
HLA-DQA1	HLA-DQB2	9606.ENSP00000339398	9606.ENSP00000396330	0	0	0	0.653	0.411	0.417	0.540	0	0.828
HLA-DQA2	ITK	9606.ENSP00000364076	9606.ENSP00000398655	0	0	0	0	0.048	0	0.500	0	0.503
HLA-DQA2	PTPRC	9606.ENSP00000364076	9606.ENSP00000411355	0	0	0	0	0.167	0	0.400	0	0.479
HLA-DQA2	HLA-DRA	9606.ENSP00000364076	9606.ENSP00000378786	0	0	0	0.945	0.402	0	0.650	0	0.781
HLA-DQA2	HLA-DQB2	9606.ENSP00000364076	9606.ENSP00000396330	0	0	0	0.644	0.545	0.417	0.540	0	0.867
HLA-DQB2	HLA-DRA	9606.ENSP00000396330	9606.ENSP00000378786	0	0	0	0.656	0.380	0.700	0.540	0	0.906
HLA-DQB2	ITK	9606.ENSP00000396330	9606.ENSP00000398655	0	0	0	0	0.086	0.062	0.500	0	0.534
HLA-DQB2	PTPRC	9606.ENSP00000396330	9606.ENSP00000411355	0	0	0	0	0.191	0	0.400	0	0.494
HLA-DRA	ITK	9606.ENSP00000378786	9606.ENSP00000398655	0	0	0	0	0.067	0	0.500	0	0.513
HLA-DRA	MS4A1	9606.ENSP00000378786	9606.ENSP00000433277	0	0	0	0	0.197	0.363	0	0	0.467
HLA-DRA	PTPRC	9606.ENSP00000378786	9606.ENSP00000411355	0	0	0	0	0.265	0	0.400	0	0.540
HMMR	OIP5	9606.ENSP00000377492	9606.ENSP00000220514	0	0	0	0	0.787	0	0	0	0.787
HMMR	MND1	9606.ENSP00000377492	9606.ENSP00000240488	0	0	0	0	0.768	0	0	0	0.768
HMMR	NCAPG	9606.ENSP00000377492	9606.ENSP00000251496	0	0	0	0	0.817	0	0	0	0.817
HMMR	NDC80	9606.ENSP00000377492	9606.ENSP00000261597	0	0	0	0	0.797	0.173	0	0	0.825
HMMR	KIF18A	9606.ENSP00000377492	9606.ENSP00000263181	0	0	0	0	0.573	0.057	0	0	0.580
HMMR	NEIL3	9606.ENSP00000377492	9606.ENSP00000264596	0	0	0	0	0.496	0	0	0	0.496
HMMR	SPC25	9606.ENSP00000377492	9606.ENSP00000282074	0	0	0	0	0.786	0.053	0	0	0.789
HMMR	MELK	9606.ENSP00000377492	9606.ENSP00000298048	0	0	0	0	0.804	0.065	0	0	0.809
HMMR	SHCBP1	9606.ENSP00000377492	9606.ENSP00000306473	0	0	0	0	0.498	0	0	0	0.498
HMMR	SKA3	9606.ENSP00000377492	9606.ENSP00000319417	0	0	0	0	0.652	0	0	0	0.652
HMMR	KIF15	9606.ENSP00000377492	9606.ENSP00000324020	0	0	0	0	0.786	0.104	0	0	0.800
HMMR	RRM2	9606.ENSP00000377492	9606.ENSP00000353770	0	0	0	0	0.681	0.049	0	0	0.684
HMMR	NEK2	9606.ENSP00000377492	9606.ENSP00000355966	0	0	0	0	0.779	0.043	0	0	0.779
HMMR	MKI67	9606.ENSP00000377492	9606.ENSP00000357643	0	0	0	0	0.772	0	0	0	0.772
HMMR	TTK	9606.ENSP00000377492	9606.ENSP00000358813	0	0	0	0	0.798	0.099	0	0	0.810
HMMR	KIF2C	9606.ENSP00000377492	9606.ENSP00000361298	0	0	0	0	0.788	0	0	0	0.788
HMMR	KIF4A	9606.ENSP00000377492	9606.ENSP00000363524	0	0	0	0	0.797	0.091	0	0	0.808
HMMR	UBE2T	9606.ENSP00000377492	9606.ENSP00000494957	0	0	0	0	0.495	0.080	0	0	0.515
HMMR	PBK	9606.ENSP00000377492	9606.ENSP00000428489	0	0	0	0	0.804	0.095	0	0	0.815
HMMR	NUSAP1	9606.ENSP00000377492	9606.ENSP00000499238	0	0	0	0	0.797	0	0	0	0.797
HMMR	TOP2A	9606.ENSP00000377492	9606.ENSP00000411532	0	0	0	0	0.798	0.046	0	0	0.799
HMMR	KIF20A	9606.ENSP00000377492	9606.ENSP00000378356	0	0	0	0	0.819	0.045	0	0	0.820
HOXD10	HOXD13	9606.ENSP00000249501	9606.ENSP00000376322	0	0	0	0.615	0.541	0	0	0	0.541
HOXD10	HOXD11	9606.ENSP00000249501	9606.ENSP00000249504	0	0	0	0.675	0.999	0	0	0	0.999
HOXD11	HOXD13	9606.ENSP00000249504	9606.ENSP00000376322	0	0	0	0.630	0.501	0	0	0	0.501
HRC	MB	9606.ENSP00000252825	9606.ENSP00000352835	0	0	0	0	0.450	0.045	0	0	0.452
HS6ST3	SDC1	9606.ENSP00000365895	9606.ENSP00000370542	0	0	0	0	0	0	0.400	0	0.400
HSH2D	ZBP1	9606.ENSP00000482604	9606.ENSP00000360215	0	0	0	0	0.427	0	0	0	0.426
HSPB6	HSPB7	9606.ENSP00000004982	9606.ENSP00000364870	0	0	0	0.697	0.416	0	0	0	0.416
ICOS	TRAT1	9606.ENSP00000319476	9606.ENSP00000295756	0	0	0	0	0.787	0	0	0	0.787
ICOS	TNF	9606.ENSP00000319476	9606.ENSP00000398698	0	0	0	0	0.124	0.422	0	0	0.472
ICOS	ITK	9606.ENSP00000319476	9606.ENSP00000398655	0	0	0	0	0.776	0	0	0	0.776
IDI2	ISL2	9606.ENSP00000277517	9606.ENSP00000290759	0	0	0	0	0	0.785	0	0	0.785
IDO1	KYNU	9606.ENSP00000430950	9606.ENSP00000264170	0	0	0	0	0.145	0.079	0.900	0	0.914
IDO1	UBD	9606.ENSP00000430950	9606.ENSP00000366249	0	0	0	0	0.428	0.071	0	0	0.446
IFNE	IL22RA2	9606.ENSP00000418018	9606.ENSP00000296980	0	0	0	0	0	0	0.650	0	0.650
IFNE	IL7R	9606.ENSP00000418018	9606.ENSP00000306157	0	0	0	0	0.042	0	0.650	0	0.650
IFNE	IL21R	9606.ENSP00000418018	9606.ENSP00000338010	0	0	0	0	0	0	0.650	0	0.650
IFNE	IL2RG	9606.ENSP00000418018	9606.ENSP00000363318	0	0	0	0	0	0	0.650	0	0.650
IFNE	IL2RA	9606.ENSP00000418018	9606.ENSP00000369293	0	0	0	0	0	0	0.650	0	0.650
IFNG	IL22RA2	9606.ENSP00000229135	9606.ENSP00000296980	0	0	0	0	0.093	0	0.650	0	0.669
IFNG	IL21R	9606.ENSP00000229135	9606.ENSP00000338010	0	0	0	0	0.171	0	0.650	0	0.697
IFNG	IL2RG	9606.ENSP00000229135	9606.ENSP00000363318	0	0	0	0	0.140	0	0.650	0	0.686
IFNG	IL7R	9606.ENSP00000229135	9606.ENSP00000306157	0	0	0	0	0.101	0	0.650	0	0.671
IFNG	IL2RA	9606.ENSP00000229135	9606.ENSP00000369293	0	0	0	0	0.382	0	0.650	0	0.774
IFNG	IL10	9606.ENSP00000229135	9606.ENSP00000412237	0	0	0	0	0.566	0	0	0	0.566
IGF2	IGFBP5	9606.ENSP00000391826	9606.ENSP00000233813	0	0	0	0	0.192	0.421	0.500	0	0.745
IGF2	IGFBP6	9606.ENSP00000391826	9606.ENSP00000301464	0	0	0	0	0.126	0.421	0.700	0	0.834
IGF2	MMP1	9606.ENSP00000391826	9606.ENSP00000322788	0	0	0	0	0.117	0	0.400	0	0.447
IGF2	IGLL5	9606.ENSP00000391826	9606.ENSP00000431254	0	0	0	0	0	0.602	0	0	0.602
IGF2BP3	KIF20A	9606.ENSP00000258729	9606.ENSP00000378356	0	0	0	0	0.189	0.292	0	0	0.401
IGFBP5	IGFBP6	9606.ENSP00000233813	9606.ENSP00000301464	0	0	0	0.839	0.067	0	0.540	0	0.552
IGLL5	TNFRSF17	9606.ENSP00000431254	9606.ENSP00000053243	0	0	0	0	0.143	0.602	0	0	0.644
IGLL5	IL2	9606.ENSP00000431254	9606.ENSP00000226730	0	0	0	0	0.051	0.900	0	0	0.901
IGLL5	TNFRSF13C	9606.ENSP00000431254	9606.ENSP00000291232	0	0	0	0	0.133	0.602	0	0	0.640
IGLL5	MAPT	9606.ENSP00000431254	9606.ENSP00000340820	0	0	0	0	0	0.967	0	0	0.967
IGLL5	KCNA3	9606.ENSP00000431254	9606.ENSP00000358784	0	0	0	0	0.099	0.800	0	0	0.812
IGLL5	TNFSF13B	9606.ENSP00000431254	9606.ENSP00000365048	0	0	0	0	0.080	0.900	0	0	0.904
IGLL5	IL6	9606.ENSP00000431254	9606.ENSP00000385675	0	0	0	0	0	0.900	0	0	0.900
IGLL5	MS4A1	9606.ENSP00000431254	9606.ENSP00000433277	0	0	0	0	0.337	0.602	0	0	0.724
IL10	OSM	9606.ENSP00000412237	9606.ENSP00000215781	0	0	0	0	0.081	0	0.400	0	0.425
IL10	LBP	9606.ENSP00000412237	9606.ENSP00000217407	0	0	0	0	0	0	0.400	0	0.400
IL10	IL1RN	9606.ENSP00000412237	9606.ENSP00000259206	0	0	0	0	0.072	0	0.400	0	0.419
IL10	IL1A	9606.ENSP00000412237	9606.ENSP00000263339	0	0	0	0	0.209	0	0.400	0	0.505
IL10	IL1B	9606.ENSP00000412237	9606.ENSP00000263341	0	0	0	0	0.409	0	0.400	0	0.630
IL10	IL22RA2	9606.ENSP00000412237	9606.ENSP00000296980	0	0	0	0	0.086	0	0.650	0	0.666
IL10	MMP3	9606.ENSP00000412237	9606.ENSP00000299855	0	0	0	0	0	0	0.400	0	0.400
IL10	IL7R	9606.ENSP00000412237	9606.ENSP00000306157	0	0	0	0	0.058	0	0.650	0	0.656
IL10	MMP1	9606.ENSP00000412237	9606.ENSP00000322788	0	0	0	0	0.054	0	0.400	0	0.408
IL10	IL21R	9606.ENSP00000412237	9606.ENSP00000338010	0	0	0	0	0.144	0	0.650	0	0.687
IL10	IL2RG	9606.ENSP00000412237	9606.ENSP00000363318	0	0	0	0	0.115	0	0.650	0	0.677
IL10	IL2RA	9606.ENSP00000412237	9606.ENSP00000369293	0	0	0	0	0.201	0	0.650	0	0.708
IL10	IL6	9606.ENSP00000412237	9606.ENSP00000385675	0	0	0	0	0.130	0	0.800	0	0.818
IL10	TNF	9606.ENSP00000412237	9606.ENSP00000398698	0	0	0	0	0.234	0	0.400	0	0.521
IL11	IL22RA2	9606.ENSP00000264563	9606.ENSP00000296980	0	0	0	0	0	0	0.650	0	0.650
IL11	IL2RA	9606.ENSP00000264563	9606.ENSP00000369293	0	0	0	0	0	0	0.650	0	0.650
IL11	IL2RG	9606.ENSP00000264563	9606.ENSP00000363318	0	0	0	0	0	0	0.650	0	0.650
IL11	IL7R	9606.ENSP00000264563	9606.ENSP00000306157	0	0	0	0	0.055	0	0.650	0	0.655
IL11	IL21R	9606.ENSP00000264563	9606.ENSP00000338010	0	0	0	0	0.044	0	0.650	0	0.651
IL1A	IL6	9606.ENSP00000263339	9606.ENSP00000385675	0	0	0	0	0.376	0	0.400	0	0.609
IL1A	TNF	9606.ENSP00000263339	9606.ENSP00000398698	0	0	0	0	0.619	0	0.400	0	0.761
IL1A	IL1B	9606.ENSP00000263339	9606.ENSP00000263341	0	0	0	0	0.961	0	0.900	0	0.995
IL1B	IL6	9606.ENSP00000263341	9606.ENSP00000385675	0	0	0	0	0.515	0	0.400	0	0.697
IL1B	TNF	9606.ENSP00000263341	9606.ENSP00000398698	0	0	0	0	0.616	0	0.400	0	0.759
IL2	IL22RA2	9606.ENSP00000226730	9606.ENSP00000296980	0	0	0	0	0.050	0	0.650	0	0.653
IL2	IL21R	9606.ENSP00000226730	9606.ENSP00000338010	0	0	0	0	0.067	0	0.650	0	0.659
IL2	IL7R	9606.ENSP00000226730	9606.ENSP00000306157	0	0	0	0	0.042	0	0.650	0	0.650
IL2	IL2RA	9606.ENSP00000226730	9606.ENSP00000369293	0	0	0	0	0.082	0.960	0.900	0	0.996
IL2	IL2RG	9606.ENSP00000226730	9606.ENSP00000363318	0	0	0	0	0.044	0.980	0.900	0	0.997
IL21	IL22RA2	9606.ENSP00000497915	9606.ENSP00000296980	0	0	0	0	0.126	0	0.650	0	0.681
IL21	IL7R	9606.ENSP00000497915	9606.ENSP00000306157	0	0	0	0	0.047	0	0.650	0	0.652
IL21	IL21R	9606.ENSP00000497915	9606.ENSP00000338010	0	0	0	0	0.121	0.900	0.900	0	0.990
IL21	IL2RG	9606.ENSP00000497915	9606.ENSP00000363318	0	0	0	0	0.106	0.292	0.900	0	0.931
IL21	IL2RA	9606.ENSP00000497915	9606.ENSP00000369293	0	0	0	0	0.133	0	0.650	0	0.683
IL21R	OSM	9606.ENSP00000338010	9606.ENSP00000215781	0	0	0	0	0.067	0	0.650	0	0.659
IL21R	LEP	9606.ENSP00000338010	9606.ENSP00000312652	0	0	0	0	0	0	0.650	0	0.650
IL21R	IL6	9606.ENSP00000338010	9606.ENSP00000385675	0	0	0	0	0.106	0	0.650	0	0.674
IL21R	IL2RG	9606.ENSP00000338010	9606.ENSP00000363318	0	0	0	0	0.226	0	0.900	0	0.919
IL22RA2	OSM	9606.ENSP00000296980	9606.ENSP00000215781	0	0	0	0	0.049	0	0.650	0	0.652
IL22RA2	LEP	9606.ENSP00000296980	9606.ENSP00000312652	0	0	0	0	0.044	0	0.650	0	0.651
IL22RA2	IL6	9606.ENSP00000296980	9606.ENSP00000385675	0	0	0	0	0.087	0	0.650	0	0.666
IL2RA	OSM	9606.ENSP00000369293	9606.ENSP00000215781	0	0	0	0	0.107	0	0.650	0	0.674
IL2RA	LEP	9606.ENSP00000369293	9606.ENSP00000312652	0	0	0	0	0.042	0	0.650	0	0.650
IL2RA	IL2RG	9606.ENSP00000369293	9606.ENSP00000363318	0	0	0	0	0.172	0.800	0.900	0	0.981
IL2RA	IL6	9606.ENSP00000369293	9606.ENSP00000385675	0	0	0	0	0.074	0	0.650	0	0.662
IL2RG	OSM	9606.ENSP00000363318	9606.ENSP00000215781	0	0	0	0	0.138	0	0.650	0	0.685
IL2RG	IL7R	9606.ENSP00000363318	9606.ENSP00000306157	0	0	0	0	0.187	0.201	0.800	0	0.858
IL2RG	LEP	9606.ENSP00000363318	9606.ENSP00000312652	0	0	0	0	0	0	0.650	0	0.650
IL2RG	PTPRC	9606.ENSP00000363318	9606.ENSP00000411355	0	0	0	0	0.448	0	0	0	0.448
IL2RG	IL6	9606.ENSP00000363318	9606.ENSP00000385675	0	0	0	0	0.083	0	0.650	0	0.665
IL6	OSM	9606.ENSP00000385675	9606.ENSP00000215781	0	0	0	0	0.227	0.287	0.400	0	0.640
IL6	LBP	9606.ENSP00000385675	9606.ENSP00000217407	0	0	0	0	0.100	0	0.400	0	0.437
IL6	MMP3	9606.ENSP00000385675	9606.ENSP00000299855	0	0	0	0	0.160	0	0.400	0	0.475
IL6	IL7R	9606.ENSP00000385675	9606.ENSP00000306157	0	0	0	0	0.109	0	0.650	0	0.674
IL6	MMP1	9606.ENSP00000385675	9606.ENSP00000322788	0	0	0	0	0.169	0	0.400	0	0.480
IL6	ZBTB16	9606.ENSP00000385675	9606.ENSP00000338157	0	0	0	0	0.062	0.420	0	0	0.432
IL6	TNF	9606.ENSP00000385675	9606.ENSP00000398698	0	0	0	0	0.261	0	0.400	0	0.538
IL7R	OSM	9606.ENSP00000306157	9606.ENSP00000215781	0	0	0	0	0.080	0	0.650	0	0.664
IL7R	TFRC	9606.ENSP00000306157	9606.ENSP00000376197	0	0	0	0	0	0	0.400	0	0.400
IL7R	LEP	9606.ENSP00000306157	9606.ENSP00000312652	0	0	0	0	0	0	0.650	0	0.650
IL7R	ITK	9606.ENSP00000306157	9606.ENSP00000398655	0	0	0	0	0.514	0	0	0	0.514
IRF4	SPIB	9606.ENSP00000370343	9606.ENSP00000471921	0	0	0	0	0.269	0.380	0	0	0.528
ITGA4	LAMA5	9606.ENSP00000380227	9606.ENSP00000252999	0	0	0	0	0.054	0.100	0.650	0	0.676
ITGA4	ITGB6	9606.ENSP00000380227	9606.ENSP00000283249	0	0	0	0	0.065	0.135	0.900	0	0.912
ITGA4	LAMC3	9606.ENSP00000380227	9606.ENSP00000354360	0	0	0	0	0	0.071	0.650	0	0.660
ITGA4	SPP1	9606.ENSP00000380227	9606.ENSP00000378517	0	0	0	0	0.068	0	0.900	0	0.902
ITGA4	TNXB	9606.ENSP00000380227	9606.ENSP00000407685	0	0	0	0	0	0	0.650	0	0.650
ITGB6	LAMA5	9606.ENSP00000283249	9606.ENSP00000252999	0	0	0	0	0.062	0.070	0.650	0	0.668
ITGB6	SPP1	9606.ENSP00000283249	9606.ENSP00000378517	0	0	0	0	0.042	0	0.650	0	0.650
ITGB6	LAMC3	9606.ENSP00000283249	9606.ENSP00000354360	0	0	0	0	0	0.047	0.650	0	0.652
ITGB6	TNXB	9606.ENSP00000283249	9606.ENSP00000407685	0	0	0	0	0.055	0	0.900	0	0.901
ITK	KLRB1	9606.ENSP00000398655	9606.ENSP00000229402	0	0	0	0	0.480	0.061	0	0	0.490
ITK	TRAT1	9606.ENSP00000398655	9606.ENSP00000295756	0	0	0	0	0.779	0	0	0	0.779
ITK	UBD	9606.ENSP00000398655	9606.ENSP00000366249	0	0	0	0	0.395	0.092	0	0	0.427
ITK	THEMIS	9606.ENSP00000398655	9606.ENSP00000487358	0	0	0	0	0.520	0	0	0	0.520
ITK	PTPRC	9606.ENSP00000398655	9606.ENSP00000411355	0	0	0	0	0.364	0.097	0	0	0.402
KBTBD8	ZBTB16	9606.ENSP00000401878	9606.ENSP00000338157	0	0	0	0.555	0	0.059	0.400	0	0.411
KBTBD8	KLHL29	9606.ENSP00000401878	9606.ENSP00000420659	0	0	0	0.640	0	0.774	0	0	0.774
KCNIP2	KCNIP3	9606.ENSP00000420040	9606.ENSP00000295225	0	0	0	0.959	0.084	0	0.400	0	0.426
KCNIP2	REEP2	9606.ENSP00000420040	9606.ENSP00000367590	0	0	0	0	0.080	0.612	0	0	0.627
KCNIP3	SOD3	9606.ENSP00000295225	9606.ENSP00000371554	0	0	0	0	0.086	0.471	0	0	0.496
KCNJ10	KCNJ9	9606.ENSP00000495557	9606.ENSP00000357067	0	0	0	0.889	0.259	0	0.500	0	0.613
KCNK12	KCNK7	9606.ENSP00000327611	9606.ENSP00000344820	0	0	0	0.609	0.065	0	0.500	0	0.512
KIF12	KIF18A	9606.ENSP00000363232	9606.ENSP00000263181	0	0	0	0.691	0	0	0.540	0	0.540
KIF12	KIF15	9606.ENSP00000363232	9606.ENSP00000324020	0	0	0	0.650	0	0	0.540	0	0.540
KIF12	KIF2C	9606.ENSP00000363232	9606.ENSP00000361298	0	0	0	0.596	0.063	0	0.540	0	0.550
KIF12	KLC3	9606.ENSP00000363232	9606.ENSP00000375810	0	0	0	0	0.043	0	0.400	0	0.401
KIF12	KIF4A	9606.ENSP00000363232	9606.ENSP00000363524	0	0	0	0.668	0.071	0	0.400	0	0.418
